record_id,enumerator_id,region,age,income,education,employment_status
HH-NORTH-9451,E-1129,Yorkshire,27,237,Master,student
HH-NORTH-6197,E-1076,North East,49,26840,Master,employed
HH-NORTH-1300,E-1176,Wales,78,37701,No formal qualification,retired
HH-WALES-5041,E-1084,South West,49,195,No formal qualification,student
HH-NORTH-4619,E-1095,North East,30,43735,GCSE,employed
HH-SOUTH-1682,E-1157,North East,20,38612,GCSE,employed
HH-SOUTH-6115,E-1126,East Midlands,61,88991,A-level,employed
HH-SOUTH-6863,E-1021,London,48,9042,A-level,student
HH-LONDON-4621,E-1143,North West,42,211,GCSE,student
HH-LONDON-4034,E-1032,West Midlands,32,6108,No formal qualification,unemployed
HH-WEST-2143,E-1059,Scotland,27,26816,PhD,employed
HH-WALES-6353,E-1016,North West,55,6758,Master,unemployed
HH-SCOTLAND-6026,E-1168,Scotland,57,32928,GCSE,retired
HH-NORTH-6364,E-1125,South East,54,5823,Master,student
HH-SCOTLAND-1876,E-1086,Wales,49,7566,PhD,student
HH-NORTH-1664,E-1044,London,45,6293,PhD,unemployed
HH-WALES-2261,E-1187,London,53,3156,No formal qualification,unemployed
HH-WEST-2357,E-1142,North West,70,72236,Degree,employed
HH-YORKSHIRE-7225,E-1145,East Midlands,61,58740,PhD,employed
HH-SOUTH-3598,E-1017,Wales,43,8969,A-level,student
HH-SOUTH-7282,E-1169,South East,25,84576,No formal qualification,employed
HH-NORTH-3596,E-1144,Scotland,84,9026,A-level,student
HH-NORTH-8028,E-1094,Wales,74,24527,Master,retired
HH-WEST-6250,E-1081,West Midlands,22,38354,Degree,retired
HH-WEST-7688,E-1073,Yorkshire,82,20295,Master,retired
HH-SOUTH-1234,E-1135,West Midlands,72,5704,Degree,student
HH-EAST-2176,E-1059,North West,40,75821,A-level,employed
HH-LONDON-1408,E-1044,Scotland,47,3952,GCSE,unemployed
HH-WEST-8762,E-1200,South East,68,47061,Degree,employed
HH-NORTH-9982,E-1003,London,44,25834,A-level,retired
HH-NORTH-8824,E-1103,South East,65,32982,PhD,retired
HH-SCOTLAND-7105,E-1090,West Midlands,29,29152,GCSE,retired
HH-EAST-1388,E-1155,North West,19,9850,Master,student
HH-SOUTH-6068,E-1055,Scotland,25,19481,Degree,retired
HH-NORTH-2467,E-1007,West Midlands,29,26114,A-level,retired
HH-EAST-6625,E-1043,South West,78,2203,A-level,unemployed
HH-SOUTH-4519,E-1017,London,56,95882,PhD,employed
HH-EAST-7465,E-1190,Yorkshire,72,22605,A-level,employed
HH-LONDON-9066,E-1147,South West,52,1502,PhD,student
HH-WALES-1387,E-1102,Scotland,56,4943,GCSE,unemployed
HH-SCOTLAND-2247,E-1174,South East,50,78791,PhD,employed
HH-LONDON-3760,E-1041,North East,32,685,Degree,unemployed
HH-SOUTH-9739,E-1148,South West,41,3592,A-level,unemployed
HH-SOUTH-4645,E-1113,South West,34,9478,Master,student
HH-LONDON-6360,E-1155,Scotland,25,4621,Degree,student
HH-NORTH-8194,E-1100,West Midlands,77,14265,PhD,retired
HH-WALES-8486,E-1119,Yorkshire,63,46474,Master,employed
HH-EAST-2365,E-1184,Yorkshire,85,7453,GCSE,unemployed
HH-YORKSHIRE-5803,E-1072,East Midlands,69,426,Degree,student
HH-NORTH-8981,E-1094,Wales,36,10873,Degree,retired
HH-SOUTH-4508,E-1116,North East,74,61575,Master,employed
HH-WEST-5223,E-1061,South West,32,8277,Master,unemployed
HH-NORTH-6138,E-1182,West Midlands,52,91687,Master,employed
HH-SOUTH-3847,E-1194,London,23,46573,Degree,employed
HH-YORKSHIRE-4842,E-1073,East Midlands,17,12540,PhD,retired
HH-WALES-5160,E-1147,West Midlands,58,65397,Degree,employed
HH-SOUTH-5171,E-1044,West Midlands,26,35919,Degree,employed
HH-SOUTH-4384,E-1056,North East,23,16785,A-level,retired
HH-LONDON-9218,E-1060,Scotland,57,36018,Degree,retired
HH-YORKSHIRE-8735,E-1014,North West,60,4020,No formal qualification,unemployed
HH-SOUTH-4228,E-1056,Scotland,69,47639,GCSE,employed
HH-SCOTLAND-5400,E-1110,West Midlands,32,29325,Master,retired
HH-LONDON-6133,E-1062,South East,72,67374,Master,employed
HH-EAST-1509,E-1011,North East,23,2542,A-level,unemployed
HH-EAST-5677,E-1041,London,75,28696,Degree,employed
HH-NORTH-8873,E-1083,North East,80,5733,Master,unemployed
HH-SOUTH-8424,E-1129,North East,65,6704,Master,student
HH-WEST-4604,E-1087,South West,78,5390,GCSE,student
HH-WEST-2594,E-1184,Wales,71,4260,A-level,unemployed
HH-LONDON-6668,E-1191,North West,81,29533,GCSE,retired
HH-SOUTH-3779,E-1164,North East,22,2854,PhD,student
HH-YORKSHIRE-6132,E-1138,Yorkshire,29,1504,GCSE,unemployed
HH-NORTH-6276,E-1112,Yorkshire,62,37455,Degree,retired
HH-WEST-9852,E-1049,London,83,93815,A-level,employed
HH-NORTH-2817,E-1090,North West,38,94502,GCSE,employed
HH-WALES-3663,E-1042,South East,53,7119,Degree,student
HH-LONDON-1346,E-1023,North West,79,36325,GCSE,employed
HH-YORKSHIRE-7506,E-1092,West Midlands,67,36174,Master,retired
HH-SOUTH-9362,E-1173,Wales,73,37254,A-level,retired
HH-NORTH-5683,E-1005,Yorkshire,54,3156,PhD,student
HH-NORTH-8059,E-1179,North East,47,29915,Degree,retired
HH-SOUTH-3666,E-1163,East Midlands,75,9052,A-level,unemployed
HH-NORTH-9148,E-1151,Yorkshire,25,23396,A-level,retired
HH-NORTH-3755,E-1055,East Midlands,41,34836,Degree,retired
HH-SOUTH-6002,E-1123,South West,47,2438,Master,student
HH-NORTH-9131,E-1041,Scotland,28,114476,Master,employed
HH-EAST-3022,E-1123,London,23,7230,No formal qualification,unemployed
HH-WALES-9399,E-1035,London,73,11125,A-level,retired
HH-EAST-5647,E-1091,North West,73,12598,A-level,retired
HH-WALES-5392,E-1141,Wales,62,8274,No formal qualification,unemployed
HH-SOUTH-6850,E-1046,North West,37,5978,No formal qualification,unemployed
HH-NORTH-4940,E-1034,North West,60,37706,Degree,retired
HH-SOUTH-6960,E-1002,Scotland,19,4304,Degree,student
HH-NORTH-2804,E-1165,Scotland,64,9898,PhD,student
HH-SCOTLAND-4829,E-1120,London,74,4578,No formal qualification,unemployed
HH-EAST-6953,E-1104,South East,57,9830,Degree,student
HH-NORTH-7870,E-1003,South West,38,16777,GCSE,retired
HH-NORTH-5033,E-1081,West Midlands,70,33314,A-level,retired
HH-NORTH-4818,E-1009,West Midlands,65,14852,No formal qualification,retired
HH-WEST-7113,E-1174,South East,56,4188,Master,unemployed
HH-EAST-7679,E-1073,East Midlands,27,2294,PhD,unemployed
HH-EAST-2817,E-1151,East Midlands,17,4782,A-level,student
HH-SOUTH-1685,E-1041,London,35,190,A-level,student
HH-SOUTH-2291,E-1079,London,82,36024,PhD,retired
HH-YORKSHIRE-8176,E-1140,North East,81,107737,PhD,employed
HH-EAST-1756,E-1191,London,70,5673,No formal qualification,student
HH-LONDON-4575,E-1094,West Midlands,73,7528,Degree,student
HH-LONDON-1251,E-1163,Yorkshire,26,7445,PhD,unemployed
HH-WEST-4106,E-1198,North West,22,9070,Degree,student
HH-WEST-2623,E-1127,Yorkshire,29,3341,GCSE,student
HH-EAST-2574,E-1163,Yorkshire,61,34281,GCSE,retired
HH-LONDON-1572,E-1128,West Midlands,43,86018,A-level,employed
HH-SOUTH-5775,E-1079,Scotland,79,19443,No formal qualification,retired
HH-NORTH-7465,E-1017,South East,68,5993,Degree,unemployed
HH-EAST-3229,E-1093,Scotland,47,3997,A-level,unemployed
HH-SCOTLAND-5022,E-1174,West Midlands,69,7754,PhD,student
HH-NORTH-2425,E-1070,East Midlands,63,23024,PhD,retired
HH-SCOTLAND-4237,E-1089,South East,72,6676,A-level,student
HH-NORTH-7448,E-1124,North East,16,28227,PhD,retired
HH-EAST-6879,E-1015,Scotland,39,8623,Degree,unemployed
HH-WALES-1692,E-1003,North West,33,35726,A-level,employed
HH-YORKSHIRE-2030,E-1009,North East,85,2029,Degree,student
HH-WALES-7892,E-1091,East Midlands,59,6602,GCSE,student
HH-EAST-2282,E-1091,Wales,24,9514,Degree,unemployed
HH-SOUTH-8287,E-1094,West Midlands,40,60010,PhD,employed
HH-SOUTH-1081,E-1148,North East,84,2361,Degree,student
HH-NORTH-7276,E-1104,South West,54,3179,Master,student
HH-EAST-5928,E-1193,North West,18,6033,GCSE,unemployed
HH-SOUTH-3804,E-1128,North West,85,7508,GCSE,unemployed
HH-YORKSHIRE-2048,E-1200,South West,19,14747,PhD,retired
HH-SOUTH-4266,E-1142,London,59,108709,No formal qualification,employed
HH-WEST-4016,E-1069,Wales,36,5233,Degree,unemployed
HH-NORTH-9871,E-1118,North East,85,117784,No formal qualification,employed
HH-WEST-4095,E-1188,North West,18,7063,A-level,unemployed
HH-YORKSHIRE-3634,E-1075,West Midlands,32,23391,PhD,retired
HH-SCOTLAND-3322,E-1065,East Midlands,50,5426,A-level,unemployed
HH-WEST-1434,E-1121,South East,50,64167,Master,employed
HH-NORTH-6362,E-1110,North West,70,5503,Degree,student
HH-SCOTLAND-1492,E-1192,East Midlands,31,9909,GCSE,unemployed
HH-WALES-3508,E-1019,North West,58,35767,Master,retired
HH-WALES-1643,E-1187,Scotland,58,6648,A-level,student
HH-SCOTLAND-7116,E-1152,London,25,8687,No formal qualification,unemployed
HH-SOUTH-1762,E-1044,Wales,76,5615,No formal qualification,student
HH-NORTH-1929,E-1197,Wales,26,20562,No formal qualification,retired
HH-SCOTLAND-5264,E-1021,Wales,48,79295,GCSE,employed
HH-SCOTLAND-9873,E-1015,North West,31,9943,A-level,student
HH-WALES-4164,E-1104,West Midlands,67,7220,No formal qualification,student
HH-NORTH-2566,E-1060,West Midlands,49,2325,No formal qualification,student
HH-NORTH-3603,E-1043,North West,33,7452,Master,student
HH-NORTH-1859,E-1066,East Midlands,16,2391,Degree,unemployed
HH-NORTH-7541,E-1177,South West,55,21290,PhD,retired
HH-NORTH-9399,E-1055,South West,50,94138,PhD,employed
HH-WALES-3442,E-1003,West Midlands,85,5602,A-level,student
HH-SCOTLAND-2972,E-1049,Scotland,36,3300,Master,unemployed
HH-LONDON-1597,E-1003,North East,31,36647,GCSE,employed
HH-SCOTLAND-1234,E-1098,West Midlands,59,109601,GCSE,employed
HH-WEST-7993,E-1120,London,30,5686,PhD,unemployed
HH-LONDON-8781,E-1020,North East,81,28641,Degree,retired
HH-SCOTLAND-9324,E-1120,South West,38,17836,No formal qualification,retired
HH-LONDON-8803,E-1108,North West,55,5093,PhD,student
HH-NORTH-3084,E-1106,North East,43,80990,GCSE,employed
HH-WEST-6471,E-1089,Yorkshire,80,5502,GCSE,unemployed
HH-NORTH-1524,E-1156,Scotland,75,14626,A-level,retired
HH-WEST-8771,E-1064,North East,35,7129,GCSE,student
HH-WEST-5550,E-1099,West Midlands,60,64541,Degree,employed
HH-YORKSHIRE-2041,E-1072,North West,20,2738,PhD,unemployed
HH-WALES-1316,E-1154,Scotland,62,4398,A-level,unemployed
HH-WEST-7516,E-1045,North East,34,29178,No formal qualification,retired
HH-NORTH-3485,E-1002,South East,16,841,A-level,student
HH-SOUTH-9132,E-1049,East Midlands,32,21777,Master,retired
HH-WALES-1581,E-1001,Scotland,85,26458,No formal qualification,retired
HH-SOUTH-1691,E-1086,London,24,8946,Degree,unemployed
HH-WEST-1512,E-1114,South East,16,8150,GCSE,student
HH-SOUTH-1464,E-1061,Scotland,43,101887,No formal qualification,employed
HH-EAST-7656,E-1030,South East,65,32711,PhD,retired
HH-WEST-1976,E-1140,North East,64,61151,PhD,employed
HH-SOUTH-2117,E-1072,South East,17,21304,Master,retired
HH-SCOTLAND-2198,E-1001,Scotland,66,6796,No formal qualification,student
HH-LONDON-8482,E-1100,South West,81,16644,Master,retired
HH-WALES-1530,E-1131,West Midlands,40,30530,A-level,employed
HH-YORKSHIRE-7641,E-1134,Scotland,48,85420,GCSE,employed
HH-YORKSHIRE-6519,E-1023,North East,41,37371,Degree,retired
HH-SOUTH-9785,E-1156,Scotland,42,47629,GCSE,employed
HH-LONDON-5583,E-1172,South East,49,32547,PhD,retired
HH-NORTH-4517,E-1095,North East,21,91072,No formal qualification,employed
HH-WALES-5260,E-1117,North East,22,6908,No formal qualification,unemployed
HH-NORTH-8021,E-1057,South East,57,69101,PhD,employed
HH-NORTH-3339,E-1076,East Midlands,25,104951,Master,employed
HH-YORKSHIRE-2708,E-1129,Yorkshire,45,67168,GCSE,employed
HH-SOUTH-5789,E-1025,Yorkshire,67,7928,GCSE,unemployed
HH-EAST-3509,E-1015,North East,81,56800,No formal qualification,employed
HH-NORTH-2913,E-1136,Wales,48,2561,Master,unemployed
HH-SOUTH-7288,E-1022,Scotland,80,5608,GCSE,student
HH-SCOTLAND-9306,E-1118,Wales,74,6339,Master,student
HH-SOUTH-1888,E-1052,South East,62,7157,No formal qualification,student
HH-SOUTH-4851,E-1057,South East,82,12655,PhD,retired
HH-SOUTH-8931,E-1161,North West,77,11948,Master,retired
HH-NORTH-9089,E-1107,London,38,5240,Degree,unemployed
HH-YORKSHIRE-6501,E-1100,South East,25,82676,GCSE,employed
HH-WALES-8294,E-1070,North West,63,566,Degree,unemployed
HH-SOUTH-3976,E-1120,West Midlands,68,8086,PhD,unemployed
HH-NORTH-6740,E-1085,South West,55,25347,Master,retired
HH-EAST-6475,E-1146,North East,62,3041,Degree,unemployed
HH-YORKSHIRE-3554,E-1011,North East,36,24802,A-level,retired
HH-SOUTH-1886,E-1093,Yorkshire,53,16064,No formal qualification,retired
HH-SCOTLAND-5375,E-1106,North East,71,9182,GCSE,student
HH-WEST-9418,E-1004,West Midlands,28,1727,No formal qualification,student
HH-SOUTH-8403,E-1097,North East,71,18559,Degree,retired
HH-NORTH-1424,E-1065,South West,65,75973,A-level,employed
HH-NORTH-3223,E-1150,South West,23,933,PhD,student
HH-WEST-2976,E-1130,South West,41,23469,GCSE,retired
HH-SOUTH-8122,E-1155,East Midlands,31,5878,No formal qualification,student
HH-WALES-9335,E-1118,Yorkshire,28,33094,Degree,retired
HH-SOUTH-6139,E-1180,South East,76,39004,PhD,employed
HH-YORKSHIRE-1616,E-1001,Wales,34,6178,GCSE,student
HH-EAST-1542,E-1016,North East,18,401,A-level,student
HH-WALES-6854,E-1134,Scotland,33,1544,A-level,unemployed
HH-EAST-8717,E-1083,East Midlands,28,31481,Degree,employed
HH-SOUTH-8160,E-1069,East Midlands,52,7372,Degree,student
HH-LONDON-6748,E-1196,Wales,50,7115,A-level,student
HH-YORKSHIRE-4578,E-1014,South West,78,5024,PhD,unemployed
HH-WEST-5750,E-1057,South West,23,53171,Degree,employed
HH-EAST-7854,E-1097,North West,77,6640,Master,student
HH-WALES-5655,E-1044,London,52,35910,Degree,retired
HH-SOUTH-9280,E-1082,London,44,80188,PhD,employed
HH-SOUTH-5948,E-1031,London,43,242,Master,unemployed
HH-NORTH-4604,E-1196,Yorkshire,58,13239,No formal qualification,retired
HH-WEST-4209,E-1042,West Midlands,71,5915,GCSE,unemployed
HH-YORKSHIRE-1956,E-1154,East Midlands,23,26628,A-level,retired
HH-SOUTH-1519,E-1078,North East,46,25669,PhD,retired
HH-SOUTH-5536,E-1140,East Midlands,66,6881,Master,unemployed
HH-WALES-1382,E-1195,North West,57,3873,A-level,student
HH-NORTH-3287,E-1072,South East,85,34068,PhD,retired
HH-NORTH-5979,E-1008,West Midlands,17,68571,A-level,employed
HH-SOUTH-4735,E-1095,South West,20,2606,No formal qualification,unemployed
HH-YORKSHIRE-8324,E-1149,Wales,64,200,Master,student
HH-NORTH-1362,E-1013,North West,27,30673,GCSE,retired
HH-LONDON-3018,E-1108,East Midlands,22,979,Degree,unemployed
HH-NORTH-6742,E-1027,West Midlands,20,41047,PhD,employed
HH-EAST-9047,E-1090,London,40,20281,PhD,retired
HH-NORTH-6993,E-1102,London,65,110967,Degree,employed
HH-EAST-3874,E-1190,East Midlands,45,6139,GCSE,unemployed
HH-WALES-6497,E-1022,Yorkshire,61,99099,GCSE,employed
HH-SOUTH-4257,E-1032,South West,52,4907,PhD,unemployed
HH-WALES-5955,E-1030,Wales,42,2223,Degree,student
HH-WALES-4303,E-1036,Yorkshire,30,3519,A-level,student
HH-SCOTLAND-8056,E-1060,London,20,39266,GCSE,retired
HH-SOUTH-3916,E-1154,South West,34,2653,Master,unemployed
HH-SCOTLAND-9465,E-1079,South West,27,69508,No formal qualification,employed
HH-SOUTH-8348,E-1001,Wales,19,29289,Master,retired
HH-NORTH-3564,E-1008,Yorkshire,62,38170,PhD,retired
HH-NORTH-8083,E-1027,Scotland,19,2174,PhD,student
HH-WALES-2058,E-1007,South West,26,84561,No formal qualification,employed
HH-LONDON-2598,E-1020,Scotland,58,33697,Master,employed
HH-WEST-8465,E-1186,Wales,75,9306,GCSE,student
HH-SCOTLAND-3662,E-1080,South East,64,6500,A-level,student
HH-EAST-5381,E-1122,North East,34,8282,A-level,student
HH-SOUTH-2735,E-1182,London,83,21344,Master,retired
HH-LONDON-4710,E-1033,West Midlands,27,9136,A-level,unemployed
HH-SOUTH-5423,E-1157,South East,73,5401,No formal qualification,student
HH-WEST-3407,E-1131,South East,28,36235,A-level,retired
HH-EAST-4921,E-1191,West Midlands,35,20815,No formal qualification,retired
HH-EAST-6828,E-1024,Scotland,40,21441,A-level,retired
HH-SOUTH-8818,E-1026,South East,35,24295,PhD,retired
HH-NORTH-9394,E-1180,North East,49,4648,PhD,unemployed
HH-SCOTLAND-2739,E-1189,South West,59,5559,Degree,unemployed
HH-SOUTH-3678,E-1134,West Midlands,31,38170,Master,employed
HH-LONDON-7472,E-1148,Wales,80,9564,Master,student
HH-WALES-8127,E-1000,London,49,98132,PhD,employed
HH-SOUTH-3983,E-1193,Yorkshire,26,12308,No formal qualification,retired
HH-WEST-4332,E-1187,South West,46,71783,Master,employed
HH-NORTH-4836,E-1068,London,56,2953,Degree,unemployed
HH-EAST-5180,E-1045,Scotland,28,4147,Degree,unemployed
HH-EAST-9424,E-1023,East Midlands,85,71789,GCSE,employed
HH-EAST-6319,E-1098,London,41,3222,GCSE,unemployed
HH-SOUTH-2916,E-1200,East Midlands,25,66220,A-level,employed
HH-SOUTH-5281,E-1183,Yorkshire,76,560,No formal qualification,unemployed
HH-YORKSHIRE-7024,E-1157,Yorkshire,68,3575,Degree,student
HH-SCOTLAND-8997,E-1039,South East,72,31096,A-level,retired
HH-SOUTH-9478,E-1043,South East,72,115404,No formal qualification,employed
HH-SOUTH-3128,E-1082,South West,47,3337,PhD,student
HH-EAST-9983,E-1162,North West,65,39703,Degree,retired
HH-WALES-4745,E-1114,Yorkshire,20,53165,PhD,employed
HH-WALES-2884,E-1003,Yorkshire,54,44988,GCSE,employed
HH-SCOTLAND-7459,E-1077,London,52,9393,GCSE,unemployed
HH-NORTH-7345,E-1120,South West,26,82269,PhD,employed
HH-YORKSHIRE-2072,E-1193,West Midlands,61,26428,PhD,retired
HH-SOUTH-7751,E-1000,London,65,6544,GCSE,student
HH-SOUTH-1645,E-1063,North East,18,6461,A-level,unemployed
HH-SOUTH-2623,E-1097,West Midlands,17,21755,PhD,retired
HH-SOUTH-4787,E-1071,Yorkshire,24,2993,GCSE,unemployed
HH-LONDON-6884,E-1196,South East,77,86158,Degree,employed
HH-EAST-7597,E-1151,North East,53,111972,PhD,employed
HH-YORKSHIRE-9952,E-1046,Yorkshire,65,92304,No formal qualification,employed
HH-SOUTH-8256,E-1129,East Midlands,77,7225,Master,unemployed
HH-WEST-4379,E-1107,London,45,9086,Degree,student
HH-LONDON-6171,E-1123,Yorkshire,53,5179,A-level,student
HH-YORKSHIRE-6206,E-1122,Scotland,40,25393,Master,employed
HH-SCOTLAND-8940,E-1053,East Midlands,20,3930,Master,unemployed
HH-NORTH-6007,E-1099,Scotland,64,30191,A-level,retired
HH-SCOTLAND-8876,E-1148,Scotland,23,64345,Degree,employed
HH-NORTH-5817,E-1062,Wales,81,4642,Master,student
HH-YORKSHIRE-5314,E-1167,East Midlands,61,5359,A-level,unemployed
HH-LONDON-1345,E-1105,Scotland,26,7408,Degree,student
HH-YORKSHIRE-4571,E-1164,West Midlands,75,5472,A-level,student
HH-WEST-8521,E-1135,East Midlands,20,8204,Master,student
HH-SOUTH-2619,E-1044,Wales,17,9595,GCSE,unemployed
HH-NORTH-1442,E-1060,South West,51,76399,Master,employed
HH-NORTH-6535,E-1017,Wales,27,28092,Master,retired
HH-WEST-5083,E-1052,Wales,58,5522,No formal qualification,unemployed
HH-NORTH-9712,E-1197,North East,47,47167,A-level,employed
HH-EAST-8588,E-1130,South East,83,5466,PhD,student
HH-SCOTLAND-7851,E-1018,Wales,30,13089,Degree,retired
HH-NORTH-1478,E-1046,North East,79,268,GCSE,unemployed
HH-SCOTLAND-9671,E-1048,South West,39,17865,GCSE,retired
HH-NORTH-2082,E-1066,South East,29,1337,GCSE,unemployed
HH-SOUTH-9236,E-1099,North West,28,94196,A-level,employed
HH-EAST-2504,E-1172,North East,59,62562,PhD,employed
HH-LONDON-1644,E-1060,East Midlands,43,20490,PhD,retired
HH-YORKSHIRE-4588,E-1132,East Midlands,23,49761,A-level,employed
HH-SOUTH-9360,E-1073,North West,73,4652,GCSE,student
HH-NORTH-9540,E-1084,Yorkshire,70,3618,Degree,student
HH-SCOTLAND-5944,E-1162,North East,60,8239,Degree,unemployed
HH-SCOTLAND-5048,E-1137,South West,62,5017,No formal qualification,unemployed
HH-NORTH-6540,E-1159,North West,23,93819,Degree,employed
HH-WALES-9015,E-1091,South East,68,48831,No formal qualification,employed
HH-WEST-3434,E-1058,London,19,9268,A-level,student
HH-NORTH-9866,E-1008,North West,37,119168,Master,employed
HH-SOUTH-8555,E-1147,North West,45,13789,Master,retired
HH-SCOTLAND-3940,E-1195,Scotland,80,8430,Degree,student
HH-WEST-9086,E-1030,Yorkshire,34,1823,Degree,unemployed
HH-NORTH-6345,E-1155,North West,75,3918,Degree,unemployed
HH-WEST-9672,E-1135,South West,17,3417,PhD,student
HH-EAST-8266,E-1197,Scotland,24,78261,PhD,employed
HH-WALES-5425,E-1040,North West,33,457,Master,unemployed
HH-NORTH-9175,E-1016,West Midlands,74,103066,GCSE,employed
HH-NORTH-3100,E-1133,East Midlands,80,18701,Master,retired
HH-SOUTH-3214,E-1145,North East,67,28924,Degree,retired
HH-EAST-6593,E-1022,Yorkshire,76,2547,GCSE,unemployed
HH-WEST-6602,E-1102,South East,49,6854,GCSE,unemployed
HH-EAST-2014,E-1152,North East,24,9136,PhD,student
HH-NORTH-3296,E-1157,North East,68,36737,Degree,employed
HH-EAST-9329,E-1172,North East,24,9320,GCSE,unemployed
HH-WEST-6331,E-1062,North East,50,4538,Degree,unemployed
HH-SOUTH-7187,E-1191,North West,53,27380,PhD,employed
HH-EAST-9615,E-1108,Wales,20,9651,A-level,unemployed
HH-WEST-7745,E-1115,North West,70,28127,No formal qualification,retired
HH-NORTH-1705,E-1061,South East,68,10019,No formal qualification,retired
HH-NORTH-4162,E-1115,North West,20,93903,A-level,employed
HH-LONDON-9375,E-1031,North West,46,7380,Master,unemployed
HH-LONDON-1728,E-1004,South West,70,62375,A-level,employed
HH-YORKSHIRE-9100,E-1143,Wales,74,9714,A-level,student
HH-SOUTH-8491,E-1116,London,48,33263,PhD,retired
HH-WALES-1658,E-1080,North East,36,21354,Degree,retired
HH-NORTH-4702,E-1019,North East,24,1280,A-level,unemployed
HH-WEST-2034,E-1012,Yorkshire,40,36158,PhD,employed
HH-WALES-6635,E-1152,Yorkshire,19,73215,GCSE,employed
